Question,Answer,Tags
Don't tweak temperature AND top_p simultaneously (prompt engineering and management),conventional wisdom is to fix one and adjust the other,"notes,prompt-engineering-and-management"
Drop oldest (prompt engineering and management),"simplest, may lose important context","notes,prompt-engineering-and-management"
Summarize-and-replace (prompt engineering and management),have an FM summarize old turns into a few sentences; insert summary; drop verbatim turns,"notes,prompt-engineering-and-management"
Sliding window with persistent summary (prompt engineering and management),maintain a rolling summary that's updated each turn,"notes,prompt-engineering-and-management"
Episodic vector recall (prompt engineering and management),drop old turns from prompt but keep them retrievable; retrieve relevant ones at each turn,"notes,prompt-engineering-and-management"
Variant configurations (prompt engineering and management),"different models, parameters, prompt versions in one logical prompt","notes,prompt-engineering-and-management"
Versioning (prompt engineering and management),immutable versions,"notes,prompt-engineering-and-management"
Sequential prompt chains (prompt engineering and management),output of one prompt feeds the next,"notes,prompt-engineering-and-management"
Conditional branching (prompt engineering and management),"route based on outputs (e.g., classifier → routing)","notes,prompt-engineering-and-management"
Reusable Prompt Management nodes (prompt engineering and management),call existing templates,"notes,prompt-engineering-and-management"
Lambda nodes (prompt engineering and management),any AWS service call inline,"notes,prompt-engineering-and-management"
Knowledge Base nodes (prompt engineering and management),in-flow retrieval,"notes,prompt-engineering-and-management"
Agent nodes (prompt engineering and management),call a Bedrock Agent within the flow,"notes,prompt-engineering-and-management"
S3 nodes (prompt engineering and management),read/write objects,"notes,prompt-engineering-and-management"
Iterator nodes (prompt engineering and management),loop over arrays,"notes,prompt-engineering-and-management"
Versioning + aliases (prompt engineering and management),similar to Lambda,"notes,prompt-engineering-and-management"
Bedrock Prompt Management (prompt engineering and management),"parameterized templates, versions, aliases, approval, reusable across Agents + Prompt Flows.","notes,prompt-engineering-and-management"
Bedrock Prompt Flows (prompt engineering and management),"visual/no-code chains, conditional branching, KB nodes, Lambda nodes, Agent nodes; pick over Step Functions when prompt-centric and non-dev.","notes,prompt-engineering-and-management"
Auditable (rag architecture deep dive),you can show which document supported the answer (citations).,"notes,rag-architecture-deep-dive"
Storage / cost (rag architecture deep dive),"1024-dim vectors take 4× the storage of 256-dim. For most enterprise corpora, 512 is a good sweet spot.","notes,rag-architecture-deep-dive"
Multilingual (rag architecture deep dive),pick a multilingual model if any documents or queries are non-English.,"notes,rag-architecture-deep-dive"
Domain fit (rag architecture deep dive),"embeddings trained on web text may underperform on legal, medical, code. If you have eval data, test 2-3 candidates.","notes,rag-architecture-deep-dive"
Euclidean (L2) (rag architecture deep dive),measures direct distance.,"notes,rag-architecture-deep-dive"
Dot product (rag architecture deep dive),faster on normalized vectors.,"notes,rag-architecture-deep-dive"
top_k (rag architecture deep dive),how many candidates to retrieve. 5-20 typical; larger for reranking pipelines.,"notes,rag-architecture-deep-dive"
Bedrock Knowledge Bases (rag architecture deep dive),searchType: HYBRID in retrieve API,"notes,rag-architecture-deep-dive"
Amazon Rerank (rag architecture deep dive),Cohere Rerank (multiple versions),"notes,rag-architecture-deep-dive"
Bedrock Guardrails contextual grounding (rag architecture deep dive),dedicated check that the response is supported by provided context. Filters out ungrounded/hallucinated responses.,"notes,rag-architecture-deep-dive"
Manual grounding (rag architecture deep dive),"parse model JSON output, validate cited sources actually appear in retrieved chunks.","notes,rag-architecture-deep-dive"
Recall@K (rag architecture deep dive),"of all relevant docs, how many appear in the top-K retrievals","notes,rag-architecture-deep-dive"
Precision@K (rag architecture deep dive),"of the top-K retrievals, how many are relevant","notes,rag-architecture-deep-dive"
MRR (Mean Reciprocal Rank) (rag architecture deep dive),1 / rank of the first relevant doc,"notes,rag-architecture-deep-dive"
NDCG (Normalized Discounted Cumulative Gain) (rag architecture deep dive),relevance-weighted ranking quality,"notes,rag-architecture-deep-dive"
Faithfulness / groundedness (rag architecture deep dive),response is supported by retrieved context,"notes,rag-architecture-deep-dive"
Answer relevance (rag architecture deep dive),response actually addresses the question,"notes,rag-architecture-deep-dive"
Context relevance (rag architecture deep dive),retrieved context actually relates to the question,"notes,rag-architecture-deep-dive"
Factual accuracy (rag architecture deep dive),against ground truth,"notes,rag-architecture-deep-dive"
Bedrock Knowledge Bases evaluations (rag architecture deep dive),built-in evaluation jobs that score retrieval and generation quality on a labeled eval set.,"notes,rag-architecture-deep-dive"
Bedrock Model Evaluations (rag architecture deep dive),"automated, human, and LLM-as-judge for generation quality.","notes,rag-architecture-deep-dive"
SageMaker Clarify (rag architecture deep dive),bias detection and explainability.,"notes,rag-architecture-deep-dive"
Strict deterministic SQL-style queries (rag architecture deep dive),"call the database directly, don't go through an FM.","notes,rag-architecture-deep-dive"
Real-time computations (rag architecture deep dive),"use code/Lambda, not RAG.","notes,rag-architecture-deep-dive"
Personalization with structured user state (rag architecture deep dive),tool calling against an API beats RAG over user records.,"notes,rag-architecture-deep-dive"
